"Topic Area","Topic","Progress Level","Exercise","qwen-plus solution"
"Numbers and operations","Applying calculation strategies","H","Ein Schüler erzielte 85 % in einem Mathematiktest mit 60 Fragen; wenn er 15 Fragen falsch beantwortete, überprüfe die Richtigkeit seiner Note, indem du die Anzahl der richtigen Antworten berechnest und den Prozentsatz bestimmst, den dies darstellt.","Um die Aufgabe zu lösen, müssen wir die Anzahl der richtigen Antworten berechnen und prüfen, ob der angegebene Prozentsatz (85 %) korrekt ist. Hier ist der Schritt-für-Schritt-Lösungsansatz:

---

### **Schritt 1: Bestimme die Anzahl der richtigen Antworten**
Der Test besteht aus insgesamt **60 Fragen**, und der Schüler hat laut Angabe **15 Fragen falsch beantwortet**. Die Anzahl der richtigen Antworten kann man berechnen, indem man von der Gesamtanzahl der Fragen die falschen abzieht:

$$
\text{Anzahl der richtigen Antworten} = \text{Gesamtanzahl der Fragen} - \text{Anzahl der falschen Antworten}
$$

$$
\text{Anzahl der richtigen Antworten} = 60 - 15 = 45
$$

Also hat der Schüler **45 Fragen richtig beantwortet**.

---

### **Schritt 2: Berechne den Prozentsatz der richtigen Antworten**
Um den Prozentsatz der richtigen Antworten zu berechnen, teilen wir die Anzahl der richtigen Antworten durch die Gesamtanzahl der Fragen und multiplizieren das Ergebnis mit 100:

$$
\text{Prozentsatz der richtigen Antworten} = \left( \frac{\text{Anzahl der richtigen Antworten}}{\text{Gesamtanzahl der Fragen}} \right) \cdot 100
$$

Setze die Werte ein:

$$
\text{Prozentsatz der richtigen Antworten} = \left( \frac{45}{60} \right) \cdot 100
$$

Vereinfache den Bruch $\frac{45}{60}$:

$$
\frac{45}{60} = \frac{3}{4}
$$

Multipliziere mit 100:

$$
\text{Prozentsatz der richtigen Antworten} = \frac{3}{4} \cdot 100 = 75
$$

Der Schüler hat also **75 %** der Fragen richtig beantwortet.

---

### **Schritt 3: Vergleiche mit dem angegebenen Prozentsatz**
Die Aufgabe gibt an, dass der Schüler **85 %** erreicht haben soll. Unser Rechnungsergebnis zeigt jedoch, dass er nur **75 %** erreicht hat. Somit stimmt der angegebene Prozentsatz **nicht** mit der tatsächlichen Leistung überein.

---

### **Fazit**
- Der Schüler hat **45 Fragen richtig beantwortet**.
- Dies entspricht einem Prozentsatz von **75 %**.
- Der angegebene Prozentsatz von **85 %** ist **falsch**.

$$
\boxed{\text{Die Note des Schülers beträgt tatsächlich 75 %.}}
$$"
"Numbers and operations","Applying calculation strategies","H","Während eines Verkaufs wird ein Paar Schuhe, dessen ursprünglicher Preis 80 $ beträgt, um 25 % reduziert, gefolgt von einem zusätzlichen Rabatt von 10 % auf den reduzierten Preis; finde den Endpreis der Schuhe nach beiden Rabatten.","Um diese Aufgabe zu lösen, müssen wir die beiden Rabatte nacheinander anwenden. Dabei ist wichtig zu beachten, dass der zweite Rabatt auf den bereits reduzierten Preis angewendet wird und nicht auf den ursprünglichen Preis.

### Schritt 1: Berechne den ersten Rabatt (25 %)
Der ursprüngliche Preis der Schuhe beträgt **80 $**. Ein Rabatt von 25 % bedeutet, dass wir 25 % des Preises abziehen. Um herauszufinden, wie viel das ist, multiplizieren wir den ursprünglichen Preis mit 25 % (oder 0,25):

$$
\text{Rabattbetrag} = 80 \cdot 0,25 = 20 \, \$
$$

Den reduzierten Preis nach dem ersten Rabatt berechnen wir, indem wir diesen Rabattbetrag vom ursprünglichen Preis abziehen:

$$
\text{Preis nach erstem Rabatt} = 80 - 20 = 60 \, \$
$$

### Schritt 2: Berechne den zweiten Rabatt (10 %)
Der zweite Rabatt beträgt 10 %. Dieser Rabatt wird jedoch nicht auf den ursprünglichen Preis, sondern auf den reduzierten Preis von **60 $** angewendet. Wir berechnen also 10 % von 60 $:

$$
\text{Rabattbetrag} = 60 \cdot 0,10 = 6 \, \$
$$

Den Preis nach dem zweiten Rabatt berechnen wir, indem wir diesen Rabattbetrag vom reduzierten Preis abziehen:

$$
\text{Endpreis} = 60 - 6 = 54 \, \$
$$

### Endergebnis:
Der Endpreis der Schuhe nach beiden Rabatten beträgt:

$$
\boxed{54 \, \$}
$$"
"Space and form","Spatial orientation and positional relationships","B","Zeichne ein Bild von einer Katze, die unter einem Baum sitzt, und einem Vogel, der neben dem Baum ist.","Diese Aufgabe klingt nach einer kreativen Zeichenübung. Hier sind die Schritte, um das Bild zu zeichnen:

### Materialien:
- Stift oder Bleistift
- Papier
- Optional: Farben (Bleistiftfarben, Wasserfarben oder Filzstifte)

### Schritt-für-Schritt-Anleitung:

#### 1. **Zeichne den Baum**
   - Beginne mit dem Stamm des Baumes: Zeichne einen vertikalen Rechteck oder eine schlanke Form für den Stamm.
   - Füge die Krone hinzu: Male oben über dem Stamm eine große ovale oder runde Form, die als Blätter dient. Du kannst auch kleine Linien hinzufügen, um das Laub strukturierter aussehen zu lassen.

#### 2. **Male die Katze**
   - Positioniere die Katze unter dem Baum: Zeichne ein Oval für den Körper der Katze auf dem Boden unterhalb des Baumes.
   - Füge einen kleineren Kreis oder Halbkreis für den Kopf hinzu.
   - Male Ohren an – diese sollten spitz sein und nach oben zeigen.
   - Zeichne Beine und einen Schwanz. Für die Vorderbeine kannst du zwei kurze Linien verwenden, die von der Brust ausgehen, und für die Hinterbeine etwas breitere Formen, die sich am Boden abstützen. Der Schwanz kann hinter dem Katzenkörper in einer geschwungenen Linie verlaufen.

#### 3. **Füge den Vogel hinzu**
   - Plaziere den Vogel neben dem Baum: Zeichne einen kleinen Kreis für den Körper des Vogels und einen noch kleineren Kreis oder Halbkreis für den Kopf daneben.
   - Male einen spitzen Schnabel und ein Auge ein.
   - Füge Flügel hinzu: Diese können als leicht geschwungene Linien gezeichnet werden, die vom Körper ausgehen.
   - Denke daran, dass der Vogel entweder auf dem Boden sitzen oder fliegen kann – je nachdem, wie du dein Bild gestalten möchtest.

#### 4. **Details und Umgebung**
   - Gebe dem Bild mehr Tiefe, indem du Gras oder Blumen am Boden zeichnest.
   - Füge eventuell Wolken oder einen Sonnenschein in den Himmel ein, um die Szene lebendiger zu gestalten.

#### 5. **Färbe dein Bild**
   - Wenn du Farben hast, kannst du den Baum grün färben, die Katze in einer Farbe deiner Wahl (braun, grau, orange etc.), und den Vogel in einer passenden Farbe (blau, gelb, rot etc.).
   - Verwende pastellige Farben für den Himmel und sattgrüne Töne für das Gras.

### Tipps:
- Versuche dich nicht zu sehr an Details zu binden, wenn du beginnst. Konzentriere dich zunächst auf die grundlegenden Formen.
- Nutze Leitlinien, um die Proportionen besser einzuschätzen, und lösche sie später wieder.
- Sei kreativ! Du kannst die Szene nach Belieben anpassen, zum Beispiel indem du weitere Tiere oder Pflanzen hinzufügst.

Viel Spaß beim Zeichnen!"
"Space and form","Spatial orientation and positional relationships","B","Umkreisen Sie das Objekt, das sich über dem Tisch im Bild befindet: eine Lampe, ein Stuhl oder ein Buch.","Um diese Art von Aufgabe zu lösen, kannst du die folgenden Schritte befolgen:

### 1. **Verstehen Sie die Frage:**
   - Die Aufgabe verlangt von dir, das Objekt zu identifizieren, das sich über dem Tisch im Bild befindet.
   - Es gibt drei mögliche Optionen: eine Lampe, einen Stuhl oder ein Buch.

### 2. **Analysieren Sie das Bild sorgfältig:**
   - Schaue dir das Bild genau an und versuche zu bestimmen, wo der Tisch ist.
   - Beachte die Position der verschiedenen Gegenstände im Bild im Verhältnis zum Tisch.
   - Achte darauf, ob eines der genannten Objekte (Lampe, Stuhl oder Buch) tatsächlich über dem Tisch positioniert ist.

### 3. **Definition von ""über dem Tisch"":**
   - Denke daran, dass ""über dem Tisch"" bedeutet, dass das Objekt direkt in der Luft über dem Tisch schweben oder dort positioniert sein muss, nicht auf dem Tisch oder daneben.

### 4. **Vergleichen Sie die Optionen:**
   - Überprüfe jedes der angegebenen Objekte:
     - Ist die **Lampe** über dem Tisch? (Vielleicht hängt sie von der Decke über dem Tisch?)
     - Ist der **Stuhl** über dem Tisch? (Das wäre ungewöhnlich, es sei denn, jemand hat ihn hochgehoben.)
     - Ist das **Buch** über dem Tisch? (Ein Buch würde normalerweise auf dem Tisch liegen, nicht darüber schweben.)

### 5. **Markieren Sie Ihre Wahl:**
   - Wenn du dich entschieden hast, welches Objekt sich über dem Tisch befindet, umkreise dieses Objekt als Antwort.

### Beispiel:
Angenommen, auf dem Bild ist eine Lampe an der Decke zu sehen, die direkt über dem Tisch hängt, während der Stuhl neben dem Tisch steht und das Buch auf dem Tisch liegt, dann wäre die korrekte Antwort ""die Lampe"".

---

Falls du das Bild zur Hand hast, probiere diese Schritte aus! Falls du weitere Fragen hast, stehe ich dir gerne zur Verfügung. 😊"
"Space and form","Spatial orientation and positional relationships","B","Schreibe einen Satz darüber, wo sich der Hund in Bezug auf das Haus befindet: Ist er vor, hinter oder neben dem Haus?","Diese Aufgabe ist eine Übung im Bezug auf räumliche Vorstellung und die richtige Verwendung von Richtungs- und Positionsangaben in einem Satz. Hier sind die Schritte, um die Aufgabe zu lösen:

### 1. **Verstehe die Situation**
   - Stell dir vor, dass es ein Haus und einen Hund gibt.
   - Der Hund kann sich in verschiedenen Positionen relativ zum Haus befinden: vor dem Haus, hinter dem Haus oder neben dem Haus.

### 2. **Beobachte oder stelle dir die Position vor**
   - Wenn du ein Bild hast oder eine Beschreibung gegeben bekommst, schaue genau hin, wo der Hund steht.
   - Falls keine Abbildung vorhanden ist, kannst du dir die Position selbst ausdenken oder sie beschreiben lassen.

### 3. **Wähle die richtige Präposition**
   - **Vor**: Der Hund steht auf der Seite des Hauses, die dem Eingang oder der Vorderseite zugewandt ist.
     - Beispiel: „Der Hund steht *vor* dem Haus.“
   - **Hinter**: Der Hund steht auf der gegenüberliegenden Seite des Hauses, also dort, wo der Rücken des Hauses ist.
     - Beispiel: „Der Hund liegt *hinter* dem Haus.“
   - **Neben**: Der Hund steht direkt rechts oder links vom Haus, parallel zur Seitenwand.
     - Beispiel: „Der Hund sitzt *neben* dem Haus.“

### 4. **Formuliere den Satz**
   - Nutze die gewählte Präposition und forme einen vollständigen Satz.
   - Achte darauf, dass der Satz grammatisch korrekt ist.

---

### Beispiele:
#### Beispiel 1:
- Situation: Der Hund steht direkt vor der Tür des Hauses.
- Lösung: „Der Hund steht *vor* dem Haus.“

#### Beispiel 2:
- Situation: Der Hund liegt auf der Wiese hinter dem Garten des Hauses.
- Lösung: „Der Hund liegt *hinter* dem Haus.“

#### Beispiel 3:
- Situation: Der Hund wartet auf der Terrasse rechts neben der Hauswand.
- Lösung: „Der Hund sitzt *neben* dem Haus.“

---

### Tipps:
- Zeichne dir, falls nötig, eine kleine Skizze, um die Position klarer zu sehen.
- Wenn du unsicher bist, probiere verschiedene Sätze aus und überlege, welche Präposition am besten passt.

Falls du eine konkrete Situation hast, teile sie mit mir, und ich helfe dir beim formulieren des Satzes!"
"Space and form","Spatial orientation and positional relationships","F","Rotiere das Dreieck mit den Ecken A(2 3), B(4 5) und C(3 1) um 90 Grad im Uhrzeigersinn um den Ursprung und nenne die neuen Koordinaten der Ecken.","Um ein Dreieck um den Ursprung zu rotieren, verwenden wir eine mathematische Methode, die auf der Drehmatrix basiert. Hier ist eine Schritt-für-Schritt-Anleitung, wie du das Dreieck mit den Ecken $ A(2, 3) $, $ B(4, 5) $ und $ C(3, 1) $ um 90 Grad im Uhrzeigersinn um den Ursprung drehst:

---

### **Schritt 1: Allgemeine Formel für eine Drehung um 90 Grad im Uhrzeigersinn**
Die Formel zur Berechnung der neuen Koordinaten eines Punktes $(x, y)$ nach einer Drehung um 90 Grad im Uhrzeigersinn lautet:
$$
(x', y') = (y, -x)
$$
Hierbei wird:
- Die $x$-Koordinate des alten Punktes in die negative $y$-Koordinate des neuen Punktes übernommen.
- Die $y$-Koordinate des alten Punktes in die $x$-Koordinate des neuen Punktes übernommen.

---

### **Schritt 2: Anwendung der Formel auf jeden Punkt**
Wir wenden die Formel nacheinander auf alle drei Punkte $A$, $B$ und $C$ an.

#### **Punkt $A(2, 3)$:**
$$
(x', y') = (y, -x) = (3, -2)
$$
Die neuen Koordinaten von $A$ sind also:
$$
A'(3, -2)
$$

#### **Punkt $B(4, 5)$:**
$$
(x', y') = (y, -x) = (5, -4)
$$
Die neuen Koordinaten von $B$ sind also:
$$
B'(5, -4)
$$

#### **Punkt $C(3, 1)$:**
$$
(x', y') = (y, -x) = (1, -3)
$$
Die neuen Koordinaten von $C$ sind also:
$$
C'(1, -3)
$$

---

### **Schritt 3: Zusammenfassung der neuen Koordinaten**
Nach der Drehung um 90 Grad im Uhrzeigersinn haben die Punkte folgende neue Koordinaten:
$$
A'(3, -2), \quad B'(5, -4), \quad C'(1, -3)
$$

---

### **Endresultat**
$$
\boxed{A'(3, -2), \, B'(5, -4), \, C'(1, -3)}
$$"
"Space and form","Spatial orientation and positional relationships","F","Spiegeln Sie das Rechteck mit den Ecken D(-1 -2), E(-1 2), F(3 2) und G(3 -2) an der y-Achse und bestimmen Sie die Koordinaten der gespiegelten Ecken.","Um das Rechteck mit den Ecken $ D(-1, -2) $, $ E(-1, 2) $, $ F(3, 2) $ und $ G(3, -2) $ an der **y-Achse** zu spiegeln, musst du die Koordinaten der Ecken entsprechend transformieren. Hier ist eine schrittweise Erklärung:

---

### **Schritt 1: Verständnis der Spiegelung an der y-Achse**
Wenn ein Punkt $(x, y)$ an der y-Achse gespiegelt wird, ändert sich nur das Vorzeichen der x-Koordinate. Die y-Koordinate bleibt unverändert.

Die Regel für die Spiegelung lautet:
$$
(x, y) \rightarrow (-x, y)
$$

---

### **Schritt 2: Anwenden der Spiegelungsregel auf jede Ecke**

#### Ecke $ D(-1, -2) $:
- Ursprüngliche Koordinaten: $ (-1, -2) $
- Nach der Spiegelung: $ (1, -2) $

#### Ecke $ E(-1, 2) $:
- Ursprüngliche Koordinaten: $ (-1, 2) $
- Nach der Spiegelung: $ (1, 2) $

#### Ecke $ F(3, 2) $:
- Ursprüngliche Koordinaten: $ (3, 2) $
- Nach der Spiegelung: $ (-3, 2) $

#### Ecke $ G(3, -2) $:
- Ursprüngliche Koordinaten: $ (3, -2) $
- Nach der Spiegelung: $ (-3, -2) $

---

### **Schritt 3: Zusammenfassung der gespiegelten Ecken**
Die Koordinaten der gespiegelten Ecken sind:
$$
D'(1, -2), \quad E'(1, 2), \quad F'(-3, 2), \quad G'(-3, -2)
$$

---

### **Schritt 4: Visualisierung (optional)**
Um dir die Transformation besser vorzustellen, kannst du das Rechteck in ein Koordinatensystem zeichnen:
1. Zeichne das ursprüngliche Rechteck mit den Ecken $ D(-1, -2) $, $ E(-1, 2) $, $ F(3, 2) $ und $ G(3, -2) $.
2. Zeichne dann das gespiegelte Rechteck mit den neuen Ecken $ D'(1, -2) $, $ E'(1, 2) $, $ F'(-3, 2) $ und $ G'(-3, -2) $.

Beachte, dass das gespiegelte Rechteck links von der y-Achse liegt, während das ursprüngliche Rechteck rechts davon liegt.

---

### **Endresultat**
Die Koordinaten der gespiegelten Ecken sind:
$$
\boxed{D'(1, -2), \, E'(1, 2), \, F'(-3, 2), \, G'(-3, -2)}
$$"
"Space and form","Spatial orientation and positional relationships","F","Wenn ein Quadrat mit den Eckpunkten H(1 1), I(1 5), J(5 5) und K(5 1) um 180 Grad um den Punkt (3 3) rotiert wird, finde die Koordinaten der neuen Positionen der Eckpunkte.","Um die Aufgabe zu lösen, müssen wir das Quadrat um den Punkt \( (3, 3) \) um 180 Grad drehen. Hier ist der Schritt-für-Schritt-Ansatz:

---

### **Schritt 1: Verstehen der Rotation**
Eine Drehung um 180 Grad bedeutet, dass jeder Punkt des Quadrats auf der gegenüberliegenden Seite des Drehpunktes landet, und der Abstand zwischen dem Punkt und dem Drehpunkt bleibt gleich.

Die Formel für eine Drehung um 180 Grad um einen beliebigen Punkt \( (x_d, y_d) \) lautet:
\[
(x', y') = (2x_d - x, 2y_d - y)
\]
Dabei sind:
- \( (x, y) \) die Koordinaten des Punktes vor der Drehung,
- \( (x_d, y_d) \) die Koordinaten des Drehpunktes,
- \( (x', y') \) die Koordinaten des Punktes nach der Drehung.

In dieser Aufgabe ist der Drehpunkt \( (3, 3) \).

---

### **Schritt 2: Anwenden der Formel auf jeden Eckpunkt**
Wir wenden die Formel nacheinander auf alle vier Eckpunkte des Quadrats an.

#### **Punkt H(1, 1):**
\[
x' = 2 \cdot 3 - 1 = 6 - 1 = 5
\]
\[
y' = 2 \cdot 3 - 1 = 6 - 1 = 5
\]
Neue Position von \( H \): \( H'(5, 5) \).

---

#### **Punkt I(1, 5):**
\[
x' = 2 \cdot 3 - 1 = 6 - 1 = 5
\]
\[
y' = 2 \cdot 3 - 5 = 6 - 5 = 1
\]
Neue Position von \( I \): \( I'(5, 1) \).

---

#### **Punkt J(5, 5):**
\[
x' = 2 \cdot 3 - 5 = 6 - 5 = 1
\]
\[
y' = 2 \cdot 3 - 5 = 6 - 5 = 1
\]
Neue Position von \( J \): \( J'(1, 1) \).

---

#### **Punkt K(5, 1):**
\[
x' = 2 \cdot 3 - 5 = 6 - 5 = 1
\]
\[
y' = 2 \cdot 3 - 1 = 6 - 1 = 5
\]
Neue Position von \( K \): \( K'(1, 5) \).

---

### **Schritt 3: Zusammenfassung der neuen Positionen**
Nach der Drehung haben die Eckpunkte folgende Koordinaten:
- \( H'(5, 5) \)
- \( I'(5, 1) \)
- \( J'(1, 1) \)
- \( K'(1, 5) \)

Das Quadrat hat sich um 180 Grad gedreht und befindet sich nun in einer symmetrischen Position bezüglich des Drehpunktes \( (3, 3) \).

---

### **Endresultat**
Die neuen Koordinaten der Eckpunkte sind:
\[
\boxed{H'(5, 5), I'(5, 1), J'(1, 1), K'(1, 5)}
\]"
"Space and form","Spatial orientation and positional relationships","F","Übersetzen Sie das Dreieck mit den Scheitelpunkten bei (2, 3), (4, 5) und (3, 7) um zwei Einheiten nach links und drei Einheiten nach unten und geben Sie die Koordinaten der neuen Scheitelpunkte an.","Um das Dreieck zu übersetzen (zu verschieben), musst du die angegebenen Verschiebungen auf die Koordinaten der Scheitelpunkte anwenden. Die Verschiebung um zwei Einheiten nach links bedeutet, dass du von jeder x-Koordinate 2 abziehst. Die Verschiebung um drei Einheiten nach unten bedeutet, dass du von jeder y-Koordinate 3 abziehst.

### Schritt-für-Schritt-Lösung:

#### Gegebene Scheitelpunkte:
1. \( A(2, 3) \)
2. \( B(4, 5) \)
3. \( C(3, 7) \)

#### Verschiebung:
- **x-Richtung**: Subtrahiere 2 von jeder x-Koordinate.
- **y-Richtung**: Subtrahiere 3 von jeder y-Koordinate.

#### Neue Koordinaten berechnen:
1. Für Punkt \( A(2, 3) \):
   - Neue x-Koordinate: \( 2 - 2 = 0 \)
   - Neue y-Koordinate: \( 3 - 3 = 0 \)
   - Neuer Punkt: \( A'(0, 0) \)

2. Für Punkt \( B(4, 5) \):
   - Neue x-Koordinate: \( 4 - 2 = 2 \)
   - Neue y-Koordinate: \( 5 - 3 = 2 \)
   - Neuer Punkt: \( B'(2, 2) \)

3. Für Punkt \( C(3, 7) \):
   - Neue x-Koordinate: \( 3 - 2 = 1 \)
   - Neue y-Koordinate: \( 7 - 3 = 4 \)
   - Neuer Punkt: \( C'(1, 4) \)

### Endergebnis:
Die neuen Scheitelpunkte des verschobenen Dreiecks sind:
- \( A'(0, 0) \)
- \( B'(2, 2) \)
- \( C'(1, 4) \)

### Kontrolle:
Du kannst die Berechnungen noch einmal überprüfen, indem du jede Verschiebung einzeln durchgehst. Wenn du die alten und neuen Koordinaten vergleichst, sollte klar sein, dass jede x-Koordinate um 2 reduziert und jede y-Koordinate um 3 reduziert wurde.

**Antwort:** Die Koordinaten der neuen Scheitelpunkte sind:
\[
\boxed{A'(0, 0), B'(2, 2), C'(1, 4)}
\]"
"Space and form","Spatial orientation and positional relationships","F","Reflektieren Sie das Rechteck mit den Ecken bei (1 1), (1 4), (4 1) und (4 4) an der y-Achse und listen Sie die Koordinaten des reflektierten Rechtecks auf.","Um das Rechteck mit den Ecken bei $(1, 1)$, $(1, 4)$, $(4, 1)$ und $(4, 4)$ an der $y$-Achse zu reflektieren, müssen wir verstehen, wie eine Spiegelung an der $y$-Achse funktioniert.

### Schritt 1: Grundlagen der Spiegelung an der $y$-Achse
Wenn ein Punkt $(x, y)$ an der $y$-Achse gespiegelt wird, bleibt die $y$-Koordinate unverändert, während die $x$-Koordinate ihr Vorzeichen wechselt. Das bedeutet:
$$
(x, y) \rightarrow (-x, y)
$$

### Schritt 2: Anwenden der Spiegelungsformel auf jede Ecke des Rechtecks
Wir spiegeln nun jede Ecke des Rechtecks einzeln:

1. **Ecke $(1, 1)$:**
   - Spiegelung: $(1, 1) \rightarrow (-1, 1)$

2. **Ecke $(1, 4)$:**
   - Spiegelung: $(1, 4) \rightarrow (-1, 4)$

3. **Ecke $(4, 1)$:**
   - Spiegelung: $(4, 1) \rightarrow (-4, 1)$

4. **Ecke $(4, 4)$:**
   - Spiegelung: $(4, 4) \rightarrow (-4, 4)$

### Schritt 3: Koordinaten des reflektierten Rechtecks aufzählen
Die Koordinaten des reflektierten Rechtecks sind:
$$
(-1, 1), (-1, 4), (-4, 1), (-4, 4)
$$

### Endresultat:
$$
\boxed{(-1, 1), (-1, 4), (-4, 1), (-4, 4)}
$$"
